ICAO,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM
LFPG,2020-06-30,205,206,132,279,0,138,135
LFPG,2020-07-01,260,272,140,390,0,185,198
LFPG,2020-07-02,267,265,143,387,0,190,185
LFPG,2020-07-03,267,288,136,417,0,190,214
LFPG,2020-07-04,247,239,152,334,0,167,160
LFPG,2020-07-05,228,235,106,357,0,170,172
LFPG,2020-07-06,281,265,138,408,0,207,190
LFPG,2020-07-07,276,269,137,406,0,198,190
LFPG,2020-07-08,276,276,155,394,0,197,201
LFPG,2020-07-09,291,293,165,415,2,199,197
LFPG,2020-07-10,284,306,146,439,0,205,228
LFPG,2020-07-11,281,279,181,379,0,192,187
LFPG,2020-07-12,232,228,108,352,0,167,164
LFPG,2020-07-13,292,278,137,433,0,211,196
LFPG,2020-07-14,288,282,133,436,0,205,203
LFPG,2020-07-15,329,331,157,500,0,242,245
LFPG,2020-07-16,336,337,162,509,0,234,233
LFPG,2020-07-17,331,352,150,531,0,236,261
LFPG,2020-07-18,306,308,173,441,0,212,204
LFPG,2020-07-19,303,297,109,491,0,222,223
LFPG,2020-07-20,346,331,139,536,2,262,239
LFPG,2020-07-21,333,319,152,498,0,234,230
LFPG,2020-07-22,335,337,165,505,0,240,243
LFPG,2020-07-23,345,348,166,525,0,239,241
LFPG,2020-07-24,349,379,163,563,0,250,276
LFPG,2020-07-25,332,329,169,492,0,232,224
LFPG,2020-07-26,327,321,127,521,0,234,235
LFPG,2020-07-27,364,349,145,568,0,268,253
LFPG,2020-07-28,353,342,138,555,0,253,252
LFPG,2020-07-29,363,361,171,551,0,261,261
LFPG,2020-07-30,370,376,164,580,0,271,275
LFPG,2020-07-31,369,402,155,613,0,272,304
LFPG,2020-08-01,367,366,180,553,0,262,256
LFPG,2020-08-02,359,356,124,591,0,267,265
LFPG,2020-08-03,387,363,153,597,0,291,268
LFPG,2020-08-04,353,338,146,544,1,249,251
LFPG,2020-08-05,367,368,168,566,1,267,269
LFPG,2020-08-06,365,366,159,570,2,265,264
LFPG,2020-08-07,366,406,160,612,0,268,303
LFPG,2020-08-08,369,360,185,544,0,254,246
LFPG,2020-08-09,351,346,126,570,0,259,256
LFPG,2020-08-10,379,362,149,592,0,288,265
LFPG,2020-08-11,353,338,152,538,1,248,249
LFPG,2020-08-12,366,365,169,561,1,265,266
LFPG,2020-08-13,369,372,161,580,0,263,268
LFPG,2020-08-14,362,388,149,599,2,264,292
LFPG,2020-08-15,363,361,176,548,0,257,250
LFPG,2020-08-16,373,367,124,616,0,283,280
LFPG,2020-08-17,393,368,153,608,0,298,270
LFPG,2020-08-18,356,345,154,547,0,252,256
LFPG,2020-08-19,370,372,171,571,0,266,267
LFPG,2020-08-20,384,391,170,605,0,277,277
LFPG,2020-08-21,379,400,155,624,0,269,296
LFPG,2020-08-22,372,366,181,557,0,259,253
LFPG,2020-08-23,374,370,129,615,0,274,270
LFPG,2020-08-24,402,382,160,622,2,296,281
LFPG,2020-08-25,367,361,155,571,2,262,264
LFPG,2020-08-26,382,376,174,580,4,273,276
LFPG,2020-08-27,387,391,171,607,0,275,276
LFPG,2020-08-28,398,420,171,647,0,282,306
LFPG,2020-08-29,385,376,189,572,0,273,262
LFPG,2020-08-30,387,385,138,632,2,285,281
LFPG,2020-08-31,372,363,152,583,0,268,267
LFPG,2020-09-01,337,328,146,516,1,237,237
LFPG,2020-09-02,336,342,161,516,0,236,246
LFPG,2020-09-03,352,354,170,533,0,246,246
LFPG,2020-09-04,349,376,160,562,2,252,276
LFPG,2020-09-05,334,326,181,479,0,222,215
LFPG,2020-09-06,320,319,123,515,0,229,232
LFPG,2020-09-07,345,317,155,507,0,252,224
LFPG,2020-09-08,304,289,148,443,0,203,205
LFPG,2020-09-09,321,325,164,480,0,217,225
LFPG,2020-09-10,332,338,176,491,0,224,231
LFPG,2020-09-11,335,363,170,523,2,235,260
LFPG,2020-09-12,330,319,190,459,0,213,204
LFPG,2020-09-13,310,314,131,493,0,218,226
LFPG,2020-09-14,340,310,156,493,0,245,217
LFPG,2020-09-15,303,294,157,434,3,204,205
LFPG,2020-09-16,303,308,172,437,0,201,206
LFPG,2020-09-17,325,328,179,472,0,213,217
LFPG,2020-09-18,320,344,174,488,0,219,242
LFPG,2020-09-19,311,304,195,420,0,196,188
LFPG,2020-09-20,295,295,134,456,0,199,202
LFPG,2020-09-21,325,293,165,453,0,224,196
LFPG,2020-09-22,286,272,152,404,0,189,187
LFPG,2020-09-23,285,294,170,407,0,186,193
LFPG,2020-09-24,302,304,174,430,0,196,200
LFPG,2020-09-25,320,341,185,474,0,215,235
LFPG,2020-09-26,305,310,194,421,0,192,191
LFPG,2020-09-27,287,282,133,436,0,197,196
LFPG,2020-09-28,299,271,154,416,0,208,182
LFPG,2020-09-29,275,265,152,386,0,181,181
LFPG,2020-09-30,299,302,180,416,2,191,194
LFPG,2020-10-01,300,297,180,413,0,190,188
LFPG,2020-10-02,291,322,175,436,0,189,215
LFPG,2020-10-03,281,277,189,367,2,171,163
LFPG,2020-10-04,256,251,132,375,0,162,163
LFPG,2020-10-05,287,259,148,394,0,201,172
LFPG,2020-10-06,253,244,149,344,0,162,165
LFPG,2020-10-07,268,275,175,364,0,169,173
LFPG,2020-10-08,273,275,166,378,0,172,174
LFPG,2020-10-09,288,312,170,428,0,185,211
LFPG,2020-10-10,272,279,181,370,0,170,165
LFPG,2020-10-11,256,243,137,362,0,164,159
LFPG,2020-10-12,289,270,163,394,0,192,176
LFPG,2020-10-13,246,238,159,321,0,155,154
LFPG,2020-10-14,257,263,174,342,0,163,167
LFPG,2020-10-15,276,274,183,363,0,169,173
LFPG,2020-10-16,285,311,191,403,0,181,203
LFPG,2020-10-17,294,296,184,402,4,185,180
LFPG,2020-10-18,268,257,154,371,0,173,170
LFPG,2020-10-19,278,256,156,376,0,188,166
LFPG,2020-10-20,253,240,156,333,0,158,156
LFPG,2020-10-21,255,260,172,339,0,159,167
LFPG,2020-10-22,265,264,169,356,0,165,162
LFPG,2020-10-23,273,299,172,398,0,176,200
LFPG,2020-10-24,287,283,178,392,0,179,172
LFPG,2020-10-25,277,277,170,382,0,174,176
LFPG,2020-10-26,274,254,163,363,0,179,162
LFPG,2020-10-27,255,248,157,342,0,162,164
LFPG,2020-10-28,272,278,192,354,0,164,173
LFPG,2020-10-29,286,287,192,377,0,175,180
LFPG,2020-10-30,283,301,183,397,2,182,198
LFPG,2020-10-31,274,275,188,361,0,166,162
LFPG,2020-11-01,286,278,174,390,0,179,173
LFPG,2020-11-02,260,235,169,326,0,163,140
LFPG,2020-11-03,216,202,163,255,0,117,116
LFPG,2020-11-04,229,234,186,276,1,130,131
LFPG,2020-11-05,226,230,185,270,1,128,132
LFPG,2020-11-06,227,249,178,294,4,131,153
LFPG,2020-11-07,214,207,182,239,0,105,99
LFPG,2020-11-08,199,204,156,247,0,110,114
LFPG,2020-11-09,218,184,156,246,0,128,100
LFPG,2020-11-10,179,179,159,199,0,93,101
LFPG,2020-11-11,193,205,175,223,0,102,109
LFPG,2020-11-12,202,195,182,215,0,106,103
LFPG,2020-11-13,184,208,179,213,0,93,116
LFPG,2020-11-14,180,172,176,176,0,86,78
LFPG,2020-11-15,179,187,154,210,2,89,92
LFPG,2020-11-16,202,169,159,212,0,112,90
LFPG,2020-11-17,181,174,156,198,1,102,103
LFPG,2020-11-18,196,201,177,219,1,104,108
LFPG,2020-11-19,204,209,186,227,0,107,112
LFPG,2020-11-20,190,212,176,226,0,97,119
LFPG,2020-11-21,166,170,177,159,0,74,68
LFPG,2020-11-22,176,174,159,191,0,84,84
LFPG,2020-11-23,204,166,168,202,0,112,83
LFPG,2020-11-24,168,160,150,177,1,84,87
LFPG,2020-11-25,194,207,180,220,1,100,110
LFPG,2020-11-26,196,191,178,209,0,100,99
LFPG,2020-11-27,191,218,185,224,0,96,122
LFPG,2020-11-28,168,157,171,154,0,78,65
LFPG,2020-11-29,173,180,156,193,4,83,82
LFPG,2020-11-30,196,173,163,205,0,107,90
LFPG,2020-12-01,189,170,161,193,0,94,95
LFPG,2020-12-02,190,202,181,208,0,98,107
LFPG,2020-12-03,203,203,195,204,2,105,108
LFPG,2020-12-04,193,220,177,234,0,102,128
LFPG,2020-12-05,183,174,183,174,0,84,72
LFPG,2020-12-06,175,181,160,196,0,82,85
LFPG,2020-12-07,195,176,164,206,0,106,93
LFPG,2020-12-08,189,178,174,190,0,96,95
LFPG,2020-12-09,203,208,188,218,0,102,112
LFPG,2020-12-10,208,205,197,213,0,106,107
LFPG,2020-12-11,206,237,194,246,0,105,133
LFPG,2020-12-12,197,190,205,182,0,89,80
LFPG,2020-12-13,192,190,169,213,0,91,90
LFPG,2020-12-14,222,204,176,248,0,126,112
LFPG,2020-12-15,235,218,187,263,0,128,125
LFPG,2020-12-16,250,254,198,301,0,143,149
LFPG,2020-12-17,250,252,201,297,0,142,144
LFPG,2020-12-18,277,305,218,362,0,167,186
LFPG,2020-12-19,291,283,224,350,0,167,160
LFPG,2020-12-20,271,274,189,354,0,158,153
LFPG,2020-12-21,266,237,188,313,0,157,143
LFPG,2020-12-22,259,253,187,322,0,151,157
LFPG,2020-12-23,289,295,198,380,0,179,189
LFPG,2020-12-24,234,229,187,271,2,132,134
LFPG,2020-12-25,160,172,146,184,2,74,81
LFPG,2020-12-26,228,234,159,303,0,130,125
LFPG,2020-12-27,264,262,177,349,0,158,155
LFPG,2020-12-28,254,228,160,320,0,166,143
LFPG,2020-12-29,257,243,174,322,0,157,156
LFPG,2020-12-30,266,276,187,351,0,168,173
LFPG,2020-12-31,194,204,165,229,2,103,120
LSZH,2019-01-01,301,297,81,500,11,243,238
LSZH,2019-01-02,352,354,88,605,13,289,290
LSZH,2019-01-03,349,348,82,571,36,289,291
LSZH,2019-01-04,368,371,84,610,37,308,308
LSZH,2019-01-05,315,317,93,514,25,247,251
LSZH,2019-01-06,354,355,85,600,24,285,292
LSZH,2019-01-07,350,351,86,592,19,288,290
LSZH,2019-01-08,334,320,82,553,19,272,261
LSZH,2019-01-09,344,345,90,560,31,284,284
LSZH,2019-01-10,317,319,81,543,12,258,260
LSZH,2019-01-11,352,350,82,588,27,295,292
LSZH,2019-01-12,285,293,93,472,13,223,228
LSZH,2019-01-13,338,339,89,571,17,271,270
LSZH,2019-01-14,340,343,84,579,19,282,287
LSZH,2019-01-15,344,340,86,549,35,284,285
LSZH,2019-01-16,353,360,88,569,46,294,299
LSZH,2019-01-17,353,351,80,579,36,294,291
LSZH,2019-01-18,389,384,83,627,53,330,326
LSZH,2019-01-19,300,313,88,469,45,238,250
LSZH,2019-01-20,360,357,86,609,18,287,295
LSZH,2019-01-21,420,402,90,689,16,312,337
LSZH,2019-01-22,387,358,83,597,22,303,290
LSZH,2019-01-23,375,371,95,600,22,306,293
LSZH,2019-01-24,389,410,82,670,18,319,320
LSZH,2019-01-25,436,470,86,745,26,360,354
LSZH,2019-01-26,304,303,90,493,22,247,231
LSZH,2019-01-27,330,337,86,571,10,269,271
LSZH,2019-01-28,337,344,79,585,16,284,290
LSZH,2019-01-29,332,326,85,536,32,276,273
LSZH,2019-01-30,341,339,91,565,21,283,280
LSZH,2019-01-31,362,369,81,597,33,300,299
LSZH,2019-02-01,368,358,81,612,22,308,301
LSZH,2019-02-02,278,282,88,458,13,219,221
LSZH,2019-02-03,314,328,85,540,17,253,262
LSZH,2019-02-04,333,326,83,556,17,277,270
LSZH,2019-02-05,342,327,81,561,24,281,276
LSZH,2019-02-06,335,345,89,564,27,279,288
LSZH,2019-02-07,341,345,85,588,12,284,285
LSZH,2019-02-08,368,375,82,611,40,316,318
LSZH,2019-02-09,319,309,90,506,21,253,250
LSZH,2019-02-10,334,344,84,568,22,275,280
LSZH,2019-02-11,342,341,80,586,13,285,284
LSZH,2019-02-12,354,340,80,553,39,297,282
LSZH,2019-02-13,351,363,88,575,39,289,300
LSZH,2019-02-14,368,376,81,599,56,307,316
LSZH,2019-02-15,380,381,80,629,43,324,327
LSZH,2019-02-16,331,328,87,515,45,268,268
LSZH,2019-02-17,364,367,87,590,40,302,305
LSZH,2019-02-18,352,352,83,581,28,288,290
LSZH,2019-02-19,352,348,80,565,46,292,292
LSZH,2019-02-20,367,367,91,584,48,305,299
LSZH,2019-02-21,384,382,84,625,44,319,316
LSZH,2019-02-22,378,388,82,620,60,320,327
LSZH,2019-02-23,338,335,94,514,41,266,269
LSZH,2019-02-24,377,379,89,590,49,309,312
LSZH,2019-02-25,360,364,85,589,33,297,305
LSZH,2019-02-26,345,341,85,550,43,285,280
LSZH,2019-02-27,377,391,94,603,48,311,319
LSZH,2019-02-28,362,374,79,609,40,302,312
LSZH,2019-03-01,367,370,87,625,21,311,310
LSZH,2019-03-02,312,313,90,507,23,252,252
LSZH,2019-03-03,355,356,86,579,36,290,289
LSZH,2019-03-04,357,354,85,603,12,298,295
LSZH,2019-03-05,336,324,84,552,17,282,270
LSZH,2019-03-06,361,362,95,583,30,297,296
LSZH,2019-03-07,363,361,87,616,14,300,300
LSZH,2019-03-08,381,376,85,641,25,317,317
LSZH,2019-03-09,296,304,91,493,16,234,240
LSZH,2019-03-10,346,352,90,589,16,280,285
LSZH,2019-03-11,352,348,85,602,13,285,286
LSZH,2019-03-12,348,343,83,551,50,290,289
LSZH,2019-03-13,351,356,92,575,32,289,290
LSZH,2019-03-14,365,367,82,611,35,305,303
LSZH,2019-03-15,376,368,86,633,21,316,307
LSZH,2019-03-16,322,326,90,488,53,259,266
LSZH,2019-03-17,360,360,88,594,34,290,290
LSZH,2019-03-18,366,372,86,612,37,306,314
LSZH,2019-03-19,356,348,85,566,47,297,290
LSZH,2019-03-20,355,367,90,585,38,293,304
LSZH,2019-03-21,379,383,80,603,59,320,324
LSZH,2019-03-22,392,380,84,631,47,335,322
LSZH,2019-03-23,318,327,90,494,45,256,258
LSZH,2019-03-24,357,364,87,576,42,293,298
LSZH,2019-03-25,374,364,84,617,32,314,304
LSZH,2019-03-26,358,358,86,560,65,299,300
LSZH,2019-03-27,361,363,92,590,34,296,296
LSZH,2019-03-28,365,362,77,616,24,307,305
LSZH,2019-03-29,400,406,89,631,68,344,346
LSZH,2019-03-30,321,329,91,505,42,256,266
LSZH,2019-03-31,363,372,87,601,44,300,308
LSZH,2019-04-01,394,390,82,645,50,336,333
LSZH,2019-04-02,384,383,85,634,41,321,320
LSZH,2019-04-03,382,382,90,624,40,318,319
LSZH,2019-04-04,378,377,82,654,19,315,313
LSZH,2019-04-05,405,402,88,675,38,340,338
LSZH,2019-04-06,369,372,91,587,51,301,299
LSZH,2019-04-07,384,384,88,647,29,318,318
LSZH,2019-04-08,407,397,86,681,28,338,331
LSZH,2019-04-09,378,389,87,649,26,315,324
LSZH,2019-04-10,382,382,90,638,28,317,314
LSZH,2019-04-11,395,392,82,661,34,335,328
LSZH,2019-04-12,402,414,87,680,37,339,351
LSZH,2019-04-13,363,369,95,588,40,299,296
LSZH,2019-04-14,385,377,87,652,22,314,314
LSZH,2019-04-15,398,400,82,656,38,326,328
LSZH,2019-04-16,396,389,85,620,62,329,323
LSZH,2019-04-17,400,409,87,651,43,327,326
LSZH,2019-04-18,427,438,83,694,64,360,366
LSZH,2019-04-19,401,408,85,678,45,338,345
LSZH,2019-04-20,361,365,91,586,33,295,292
LSZH,2019-04-21,370,371,89,628,18,304,305
LSZH,2019-04-22,398,385,85,659,35,335,324
LSZH,2019-04-23,384,378,92,625,43,317,318
LSZH,2019-04-24,382,379,86,632,40,317,316
LSZH,2019-04-25,398,400,83,668,43,332,334
LSZH,2019-04-26,390,396,90,659,32,328,334
LSZH,2019-04-27,362,364,95,602,23,291,292
LSZH,2019-04-28,389,381,87,659,24,320,315
LSZH,2019-04-29,386,387,82,665,22,322,323
LSZH,2019-04-30,368,371,89,618,28,303,309
LSZH,2019-05-01,381,387,90,631,41,315,323
LSZH,2019-05-02,380,382,85,648,27,317,322
LSZH,2019-05-03,393,393,88,673,25,330,330
LSZH,2019-05-04,359,358,99,599,17,289,289
LSZH,2019-05-05,393,378,89,663,15,323,312
LSZH,2019-05-06,408,405,83,673,45,344,344
LSZH,2019-05-07,405,407,88,648,71,348,349
LSZH,2019-05-08,391,393,88,671,20,325,327
LSZH,2019-05-09,380,385,82,655,24,318,320
LSZH,2019-05-10,420,417,83,692,52,362,361
LSZH,2019-05-11,358,363,93,614,14,291,291
LSZH,2019-05-12,383,387,86,649,31,317,319
LSZH,2019-05-13,411,397,84,685,34,344,336
LSZH,2019-05-14,371,381,86,634,30,314,325
LSZH,2019-05-15,412,402,88,677,39,347,334
LSZH,2019-05-16,404,415,85,689,37,343,351
LSZH,2019-05-17,424,427,85,692,61,361,362
LSZH,2019-05-18,372,367,95,593,42,304,300
LSZH,2019-05-19,383,386,88,662,19,319,320
LSZH,2019-05-20,402,395,85,675,34,341,334
LSZH,2019-05-21,367,378,86,632,25,311,320
LSZH,2019-05-22,405,398,91,664,42,342,334
LSZH,2019-05-23,407,415,85,669,61,347,350
LSZH,2019-05-24,429,423,92,703,51,367,363
LSZH,2019-05-25,359,367,98,602,22,289,295
LSZH,2019-05-26,399,395,89,653,44,335,332
LSZH,2019-05-27,418,420,85,686,53,356,356
LSZH,2019-05-28,377,376,89,627,31,319,313
LSZH,2019-05-29,411,412,90,701,26,348,347
LSZH,2019-05-30,381,403,88,646,44,317,338
LSZH,2019-05-31,413,414,89,688,31,351,352
LSZH,2019-06-01,373,377,102,599,35,306,309
LSZH,2019-06-02,448,418,95,715,40,380,351
LSZH,2019-06-03,409,415,87,674,49,348,356
LSZH,2019-06-04,397,399,94,646,42,335,337
LSZH,2019-06-05,429,427,93,701,51,365,364
LSZH,2019-06-06,406,407,87,672,40,339,339
LSZH,2019-06-07,437,444,100,710,59,372,374
LSZH,2019-06-08,377,381,104,607,41,306,311
LSZH,2019-06-09,400,400,96,677,25,328,327
LSZH,2019-06-10,413,389,90,682,29,349,331
LSZH,2019-06-11,404,406,94,669,44,341,340
LSZH,2019-06-12,431,432,94,711,50,363,364
LSZH,2019-06-13,419,424,92,701,47,352,356
LSZH,2019-06-14,436,437,99,703,57,371,371
LSZH,2019-06-15,384,384,99,627,31,314,314
LSZH,2019-06-16,413,412,96,695,30,342,336
LSZH,2019-06-17,422,425,92,700,42,360,362
LSZH,2019-06-18,401,406,92,662,46,342,344
LSZH,2019-06-19,428,429,95,690,68,365,365
LSZH,2019-06-20,408,413,88,682,40,343,345
LSZH,2019-06-21,420,422,98,707,31,352,352
LSZH,2019-06-22,369,370,104,616,17,298,297
LSZH,2019-06-23,422,419,102,677,52,355,349
LSZH,2019-06-24,425,425,92,700,47,360,363
LSZH,2019-06-25,416,410,97,667,51,352,346
LSZH,2019-06-26,421,431,98,695,49,354,364
LSZH,2019-06-27,405,411,92,673,42,338,342
LSZH,2019-06-28,422,424,98,689,51,355,359
LSZH,2019-06-29,383,391,108,623,35,313,319
LSZH,2019-06-30,423,422,98,702,37,354,351
LSZH,2019-07-01,414,408,93,689,36,350,345
LSZH,2019-07-02,409,414,95,664,62,343,351
LSZH,2019-07-03,426,422,99,689,51,359,357
LSZH,2019-07-04,431,433,93,699,58,362,364
LSZH,2019-07-05,432,454,102,710,61,363,384
LSZH,2019-07-06,379,384,110,635,12,307,308
LSZH,2019-07-07,397,387,102,654,28,324,314
LSZH,2019-07-08,422,413,97,708,26,356,349
LSZH,2019-07-09,408,409,99,676,30,342,345
LSZH,2019-07-10,433,430,104,701,41,357,357
LSZH,2019-07-11,422,431,94,704,46,349,362
LSZH,2019-07-12,432,431,101,708,46,361,363
LSZH,2019-07-13,399,407,108,654,38,328,331
LSZH,2019-07-14,429,437,106,709,41,355,360
LSZH,2019-07-15,429,416,100,697,33,361,354
LSZH,2019-07-16,404,408,100,654,48,339,341
LSZH,2019-07-17,423,424,102,691,37,354,353
LSZH,2019-07-18,423,425,94,700,50,355,358
LSZH,2019-07-19,422,432,102,694,50,354,365
LSZH,2019-07-20,386,393,108,626,37,314,318
LSZH,2019-07-21,419,405,106,679,32,344,331
LSZH,2019-07-22,427,421,98,710,37,358,357
LSZH,2019-07-23,410,406,101,663,39,342,335
LSZH,2019-07-24,425,434,102,699,54,355,365
LSZH,2019-07-25,412,417,93,691,36,347,349
LSZH,2019-07-26,424,423,103,700,31,356,356
LSZH,2019-07-27,379,390,105,634,21,309,313
LSZH,2019-07-28,406,402,102,690,14,331,328
LSZH,2019-07-29,419,413,98,701,28,348,348
LSZH,2019-07-30,396,401,100,644,43,332,337
LSZH,2019-07-31,415,416,100,694,29,345,347
LSZH,2019-08-01,400,403,96,663,35,331,331
LSZH,2019-08-02,407,403,101,672,29,341,335
LSZH,2019-08-03,388,391,105,628,41,312,312
LSZH,2019-08-04,429,431,100,701,43,355,358
LSZH,2019-08-05,425,417,95,694,36,356,347
LSZH,2019-08-06,384,380,97,636,25,317,313
LSZH,2019-08-07,390,386,101,662,13,324,319
LSZH,2019-08-08,406,409,94,666,47,338,338
LSZH,2019-08-09,411,417,101,672,44,344,349
LSZH,2019-08-10,382,390,106,637,18,307,312
LSZH,2019-08-11,414,413,103,680,37,338,335
LSZH,2019-08-12,414,402,92,697,19,348,339
